PlayerID,Name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Draft Year,WS,WS/48
2856,Kelly Tripucka,1982-83,23.0,DET,NBA,SF,58.0,58.0,38.8,9.7,19.9,0.489,0.2,0.6,0.37799999999999995,9.5,19.3,0.49200000000000005,0.495,6.8,8.0,0.845,2.2,2.4,4.6,4.1,1.2,0.3,3.2,2.7,26.5,1981,7.1,0.151
2856,Kelly Tripucka,1983-84,24.0,DET,NBA,SF,76.0,75.0,32.8,7.8,17.1,0.45899999999999996,0.0,0.2,0.11800000000000001,7.8,16.8,0.46399999999999997,0.46,5.6,6.9,0.815,1.6,2.5,4.0,3.0,0.9,0.2,2.5,2.5,21.3,1981,5.7,0.109
2856,Kelly Tripucka,1984-85,25.0,DET,NBA,SF,55.0,43.0,30.5,7.2,15.1,0.47700000000000004,0.0,0.1,0.4,7.2,15.0,0.47700000000000004,0.478,4.6,5.2,0.885,1.2,2.8,4.0,2.5,0.9,0.3,2.1,2.1,19.1,1981,4.2,0.121
2856,Kelly Tripucka,1985-86,26.0,DET,NBA,SF,81.0,81.0,32.4,7.6,15.3,0.498,0.1,0.3,0.48,7.4,15.0,0.498,0.502,4.7,5.5,0.856,1.4,2.9,4.3,3.3,1.1,0.1,2.3,2.1,20.0,1981,7.5,0.136
2856,Kelly Tripucka,1986-87,27.0,UTA,NBA,SF,79.0,76.0,23.6,3.7,7.9,0.469,0.2,0.7,0.365,3.4,7.2,0.478,0.484,2.5,2.9,0.872,0.7,2.4,3.1,3.1,1.1,0.1,2.1,1.9,10.1,1981,3.3,0.085
2856,Kelly Tripucka,1987-88,28.0,UTA,NBA,SF,49.0,21.0,19.9,2.8,6.2,0.45899999999999996,0.6,1.5,0.419,2.2,4.7,0.47200000000000003,0.51,1.2,1.4,0.868,0.6,1.8,2.4,2.1,0.7,0.1,1.4,1.4,7.5,1981,1.7,0.083
2856,Kelly Tripucka,1988-89,29.0,CHH,NBA,SF,71.0,65.0,32.4,8.0,17.1,0.467,0.4,1.2,0.35700000000000004,7.6,15.9,0.47600000000000003,0.48,6.2,7.2,0.866,1.1,2.6,3.8,3.2,1.2,0.2,3.3,2.8,22.6,1981,3.3,0.069
2856,Kelly Tripucka,1989-90,30.0,CHH,NBA,SF,79.0,73.0,30.4,5.6,13.0,0.43,0.5,1.3,0.365,5.1,11.7,0.43700000000000006,0.44799999999999995,3.9,4.4,0.883,1.0,3.0,4.1,2.8,0.9,0.2,2.2,2.8,15.6,1981,2.1,0.042
2856,Kelly Tripucka,1990-91,31.0,CHH,NBA,SF,77.0,1.0,16.7,2.4,5.4,0.45399999999999996,0.2,0.6,0.33299999999999996,2.2,4.8,0.469,0.47200000000000003,2.0,2.2,0.91,0.6,1.7,2.3,2.1,0.4,0.2,1.2,1.7,7.0,1981,2.0,0.076
2857,Cezary Trybanski,2002-03,23.0,MEM,NBA,C,15.0,0.0,5.7,0.3,1.3,0.25,0.0,0.0,,0.3,1.3,0.25,0.25,0.3,0.7,0.4,0.4,0.5,0.9,0.1,0.0,0.4,0.5,0.9,0.9,Undrafted,-0.3,-0.18600000000000003
2857,Cezary Trybanski,2003-04,24.0,TOT,NBA,C,7.0,0.0,2.1,0.0,0.6,0.0,0.0,0.0,,0.0,0.6,0.0,0.0,0.1,0.3,0.5,0.0,0.1,0.1,0.0,0.1,0.1,0.3,0.4,0.1,Undrafted,-0.1,-0.396
2858,Jake Tsakalidis,2000-01,21.0,PHO,NBA,C,57.0,39.0,16.6,1.8,3.8,0.47,0.0,0.0,,1.8,3.8,0.47,0.47,0.9,1.6,0.593,1.5,2.8,4.2,0.3,0.2,1.0,1.2,2.4,4.5,2000,1.3,0.067
2858,Jake Tsakalidis,2001-02,22.0,PHO,NBA,C,67.0,47.0,23.6,2.8,6.0,0.475,0.0,0.0,0.0,2.8,6.0,0.47600000000000003,0.475,1.7,2.4,0.698,1.9,3.6,5.6,0.3,0.3,1.0,1.2,2.9,7.3,2000,2.8,0.085
2858,Jake Tsakalidis,2002-03,23.0,PHO,NBA,C,33.0,27.0,16.5,1.8,4.1,0.452,0.0,0.0,,1.8,4.1,0.452,0.452,1.2,1.8,0.672,1.4,2.3,3.7,0.4,0.2,0.5,0.8,2.4,4.9,2000,0.9,0.078
2858,Jake Tsakalidis,2003-04,24.0,MEM,NBA,C,40.0,28.0,13.3,1.7,3.3,0.504,0.0,0.0,,1.7,3.3,0.504,0.504,0.9,1.5,0.59,0.9,2.3,3.2,0.5,0.2,0.6,0.6,2.0,4.3,2000,1.2,0.105
2858,Jake Tsakalidis,2004-05,25.0,MEM,NBA,C,31.0,1.0,9.0,1.0,2.1,0.5,0.0,0.0,,1.0,2.1,0.5,0.5,0.5,0.6,0.778,0.7,1.1,1.8,0.3,0.1,0.5,0.4,1.4,2.5,2000,0.6,0.107
2858,Jake Tsakalidis,2005-06,26.0,MEM,NBA,C,51.0,19.0,14.4,2.0,3.2,0.606,0.0,0.0,,2.0,3.2,0.606,0.606,1.1,1.7,0.655,1.5,2.6,4.2,0.3,0.3,0.6,0.8,2.1,5.0,2000,2.8,0.18600000000000003
2858,Jake Tsakalidis,2006-07,27.0,TOT,NBA,C,36.0,7.0,10.8,0.8,2.0,0.40299999999999997,0.0,0.0,,0.8,2.0,0.40299999999999997,0.40299999999999997,0.7,1.1,0.667,1.2,1.7,2.9,0.1,0.2,0.3,0.7,1.4,2.3,2000,0.3,0.031
2859,Nikoloz Tskitishvili,2002-03,19.0,DEN,NBA,SF,81.0,16.0,16.3,1.4,4.9,0.293,0.5,1.9,0.243,1.0,3.0,0.324,0.34,0.6,0.8,0.738,0.8,1.4,2.2,1.1,0.4,0.4,1.0,1.7,3.9,2002,-1.0,-0.035
2859,Nikoloz Tskitishvili,2003-04,20.0,DEN,NBA,PF,39.0,0.0,7.9,1.0,3.1,0.32799999999999996,0.1,0.3,0.273,0.9,2.8,0.33299999999999996,0.34,0.6,0.7,0.7929999999999999,0.6,1.0,1.6,0.3,0.2,0.2,0.4,1.3,2.7,2002,-0.1,-0.012
2859,Nikoloz Tskitishvili,2004-05,21.0,TOT,NBA,PF,35.0,0.0,6.3,0.6,2.1,0.297,0.1,0.5,0.11800000000000001,0.6,1.6,0.35100000000000003,0.311,0.1,0.2,0.5710000000000001,0.3,0.8,1.2,0.3,0.2,0.3,0.5,0.9,1.4,2002,-0.5,-0.109
2859,Nikoloz Tskitishvili,2005-06,22.0,TOT,NBA,"PF,SF",17.0,0.0,5.8,0.8,2.2,0.35100000000000003,0.1,0.2,0.33299999999999996,0.7,2.0,0.353,0.365,0.5,0.8,0.643,0.5,0.8,1.3,0.2,0.1,0.1,0.4,0.5,2.1,2002,0.0,-0.023
2860,Alando Tucker,2007-08,23.0,PHO,NBA,SF,6.0,0.0,8.0,1.3,3.7,0.364,0.2,0.7,0.25,1.2,3.0,0.389,0.386,0.8,1.0,0.833,0.7,0.7,1.3,0.0,0.0,0.2,0.0,0.3,3.7,2007,0.0,0.042
2860,Alando Tucker,2008-09,24.0,PHO,NBA,SG,30.0,1.0,9.4,1.7,4.0,0.43,0.3,0.8,0.348,1.5,3.3,0.449,0.46299999999999997,0.9,1.1,0.7879999999999999,0.6,0.4,1.0,0.4,0.2,0.0,0.5,0.5,4.6,2007,0.2,0.039
2860,Alando Tucker,2009-10,25.0,TOT,NBA,SF,15.0,0.0,6.4,1.1,2.6,0.436,0.1,0.5,0.14300000000000002,1.1,2.1,0.5,0.449,1.1,1.4,0.762,0.4,0.3,0.7,0.3,0.0,0.0,0.3,0.4,3.4,2007,0.1,0.061
2861,Anthony Tucker,1994-95,25.0,WSB,NBA,SF,62.0,13.0,15.8,1.5,3.4,0.457,0.0,0.0,0.0,1.5,3.4,0.45899999999999996,0.457,0.8,1.3,0.614,0.7,2.0,2.7,1.1,0.7,0.2,0.9,2.1,3.9,Undrafted,0.6,0.03
2862,PJ Tucker,2006-07,21.0,TOR,NBA,SF,17.0,0.0,4.9,0.6,1.3,0.5,0.0,0.0,,0.6,1.3,0.5,0.5,0.5,0.8,0.5710000000000001,0.6,0.7,1.4,0.2,0.1,0.0,0.4,0.7,1.8,2006,0.1,0.085
2862,PJ Tucker,2012-13,27.0,PHO,NBA,SG,79.0,45.0,24.2,2.7,5.6,0.473,0.3,0.9,0.314,2.4,4.7,0.503,0.498,0.8,1.1,0.7440000000000001,1.7,2.8,4.4,1.4,0.8,0.2,0.8,1.8,6.4,2006,2.9,0.07400000000000001
2862,PJ Tucker,2013-14,28.0,PHO,NBA,SF,81.0,81.0,30.7,3.3,7.6,0.431,0.9,2.4,0.387,2.4,5.2,0.45,0.491,1.9,2.5,0.7759999999999999,2.0,4.5,6.5,1.7,1.4,0.3,1.3,2.5,9.4,2006,6.1,0.11699999999999999
2862,PJ Tucker,2014-15,29.0,PHO,NBA,SF,78.0,63.0,30.6,3.3,7.6,0.43799999999999994,1.1,3.2,0.345,2.2,4.4,0.506,0.511,1.3,1.8,0.727,1.5,5.0,6.4,1.6,1.4,0.3,1.2,2.3,9.1,2006,4.9,0.098
2862,PJ Tucker,2015-16,30.0,PHO,NBA,SF,82.0,80.0,31.0,2.9,7.1,0.41100000000000003,0.8,2.5,0.33,2.1,4.6,0.455,0.469,1.3,1.7,0.746,2.0,4.2,6.2,2.2,1.3,0.2,1.4,2.5,8.0,2006,3.5,0.066
2862,PJ Tucker,2016-17,31.0,TOT,NBA,SF,81.0,21.0,27.6,2.5,6.0,0.413,0.9,2.4,0.35700000000000004,1.6,3.5,0.451,0.485,0.9,1.1,0.774,1.4,4.4,5.8,1.2,1.4,0.2,0.8,2.4,6.7,2006,3.6,0.078
2864,Trent Tucker,1982-83,23.0,NYK,NBA,SG,78.0,59.0,23.5,3.8,8.3,0.462,0.2,0.4,0.467,3.7,7.9,0.462,0.473,0.6,0.8,0.672,1.0,1.8,2.8,2.5,0.7,0.1,0.9,3.0,8.4,1982,4.0,0.10400000000000001
2864,Trent Tucker,1983-84,24.0,NYK,NBA,SG,63.0,21.0,19.5,3.6,7.1,0.5,0.1,0.3,0.375,3.5,6.9,0.505,0.507,0.4,0.5,0.758,0.7,1.4,2.1,2.2,1.0,0.1,0.9,2.0,7.6,1982,3.0,0.11900000000000001
2864,Trent Tucker,1984-85,25.0,NYK,NBA,SG,77.0,46.0,23.6,3.8,7.9,0.483,0.4,0.9,0.40299999999999997,3.4,6.9,0.494,0.507,0.5,0.6,0.792,1.0,1.5,2.4,2.6,1.0,0.2,0.8,2.5,8.5,1982,3.3,0.086
2864,Trent Tucker,1985-86,26.0,NYK,NBA,SG,77.0,23.0,23.2,4.5,9.6,0.47200000000000003,0.5,1.2,0.451,4.0,8.4,0.475,0.499,1.0,1.3,0.79,0.9,1.3,2.2,2.5,0.8,0.1,0.9,2.2,10.6,1982,4.0,0.107
2864,Trent Tucker,1986-87,27.0,NYK,NBA,SG,70.0,15.0,24.2,4.6,9.9,0.47,1.0,2.3,0.42200000000000004,3.7,7.6,0.485,0.52,1.1,1.4,0.762,0.7,1.2,1.9,2.4,1.7,0.2,1.1,2.4,11.4,1982,3.4,0.096
2864,Trent Tucker,1987-88,28.0,NYK,NBA,SG,71.0,4.0,17.6,2.7,6.4,0.424,1.0,2.4,0.413,1.7,4.1,0.431,0.5,0.7,1.0,0.718,0.5,1.2,1.7,1.6,0.7,0.1,0.7,2.2,7.1,1982,2.9,0.11
2864,Trent Tucker,1988-89,29.0,NYK,NBA,SG,81.0,24.0,22.5,3.2,7.1,0.45399999999999996,1.5,3.7,0.39899999999999997,1.8,3.5,0.512,0.556,0.5,0.7,0.782,0.7,1.5,2.2,1.6,1.1,0.1,0.7,2.0,8.5,1982,4.6,0.122
2864,Trent Tucker,1989-90,30.0,NYK,NBA,SG,81.0,2.0,21.3,3.1,7.5,0.41700000000000004,1.2,3.0,0.38799999999999996,2.0,4.5,0.43799999999999994,0.496,0.8,1.1,0.767,0.7,1.4,2.1,2.1,0.9,0.1,0.9,2.0,8.2,1982,3.3,0.091
2864,Trent Tucker,1990-91,31.0,NYK,NBA,SG,65.0,13.0,18.4,2.9,6.7,0.44,1.0,2.4,0.418,2.0,4.3,0.452,0.514,0.3,0.4,0.63,0.5,1.1,1.6,1.7,0.7,0.1,0.7,1.8,7.1,1982,1.9,0.078
2864,Trent Tucker,1991-92,32.0,SAS,NBA,SG,24.0,0.0,17.3,2.5,5.4,0.465,0.8,2.0,0.396,1.7,3.4,0.506,0.539,0.7,0.8,0.8,0.3,1.2,1.5,1.1,0.9,0.1,0.6,1.6,6.5,1982,1.1,0.127
2864,Trent Tucker,1992-93,33.0,CHI,NBA,SG,69.0,0.0,13.2,2.1,4.3,0.485,0.8,1.9,0.397,1.3,2.4,0.555,0.573,0.3,0.3,0.818,0.2,0.8,1.0,1.2,0.3,0.1,0.3,0.9,5.2,1982,2.8,0.15
2865,Ronny Turiaf,2005-06,23.0,LAL,NBA,C,23.0,1.0,7.0,0.7,1.3,0.5,0.0,0.0,,0.7,1.3,0.5,0.5,0.7,1.2,0.556,0.5,1.1,1.6,0.3,0.1,0.4,0.3,1.3,2.0,2005,0.4,0.115
2865,Ronny Turiaf,2006-07,24.0,LAL,NBA,C,72.0,1.0,15.1,2.0,3.7,0.5489999999999999,0.0,0.0,0.0,2.0,3.7,0.551,0.5489999999999999,1.2,1.9,0.664,1.2,2.4,3.6,0.9,0.2,1.1,0.7,2.8,5.3,2005,3.1,0.13699999999999998
2865,Ronny Turiaf,2007-08,25.0,LAL,NBA,C,78.0,21.0,18.7,2.4,5.1,0.474,0.0,0.0,0.0,2.4,5.1,0.475,0.474,1.8,2.4,0.753,1.2,2.7,3.9,1.6,0.4,1.4,0.9,2.6,6.6,2005,4.2,0.13699999999999998
2865,Ronny Turiaf,2008-09,26.0,GSW,NBA,C,79.0,26.0,21.5,2.4,4.6,0.508,0.0,0.0,0.0,2.4,4.6,0.512,0.508,1.2,1.6,0.79,1.1,3.4,4.6,2.1,0.4,2.1,0.9,3.1,5.9,2005,3.6,0.10099999999999999
2865,Ronny Turiaf,2009-10,27.0,GSW,NBA,C,42.0,20.0,20.8,2.0,3.5,0.5820000000000001,0.0,0.0,0.0,2.0,3.5,0.586,0.5820000000000001,0.9,1.9,0.474,1.3,3.3,4.5,2.1,0.5,1.3,1.2,2.3,4.9,2005,1.4,0.078
2865,Ronny Turiaf,2010-11,28.0,NYK,NBA,C,64.0,21.0,17.8,1.6,2.5,0.632,0.0,0.0,,1.6,2.5,0.632,0.632,1.0,1.5,0.622,1.0,2.2,3.2,1.4,0.5,1.1,0.6,2.5,4.2,2005,3.2,0.134
2865,Ronny Turiaf,2011-12,29.0,TOT,NBA,C,17.0,5.0,16.4,1.1,1.9,0.5760000000000001,0.0,0.1,0.0,1.1,1.9,0.594,0.5760000000000001,0.8,1.3,0.591,1.2,2.9,4.1,0.6,0.8,1.0,0.8,2.3,3.0,2005,0.8,0.13699999999999998
2865,Ronny Turiaf,2012-13,30.0,LAC,NBA,C,65.0,0.0,10.8,0.8,1.5,0.505,0.0,0.0,,0.8,1.5,0.505,0.505,0.4,1.0,0.365,0.7,1.6,2.3,0.5,0.3,0.5,0.4,1.2,1.9,2005,1.1,0.075
2865,Ronny Turiaf,2013-14,31.0,MIN,NBA,C,31.0,10.0,19.5,2.1,3.5,0.598,0.0,0.0,,2.1,3.5,0.598,0.598,0.7,1.6,0.42,1.8,3.8,5.6,0.8,0.3,1.6,0.8,2.1,4.8,2005,1.5,0.122
2865,Ronny Turiaf,2014-15,32.0,MIN,NBA,C,2.0,0.0,9.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2005,0.0,0.009000000000000001
2866,Mirsad Turkcan,1999-00,23.0,TOT,NBA,PF,17.0,0.0,5.3,0.8,2.2,0.368,0.0,0.4,0.0,0.8,1.9,0.43799999999999994,0.368,0.3,0.5,0.625,0.8,1.2,1.9,0.3,0.2,0.1,0.5,0.8,1.9,1998,0.0,-0.019
2867,Hedo Turkoglu,2000-01,21.0,SAC,NBA,SF,74.0,7.0,16.8,1.9,4.5,0.41200000000000003,0.4,1.2,0.326,1.5,3.4,0.442,0.45399999999999996,1.2,1.5,0.777,0.7,2.2,2.8,0.9,0.7,0.3,0.7,1.9,5.3,2000,2.8,0.106
2867,Hedo Turkoglu,2001-02,22.0,SAC,NBA,SF,80.0,10.0,24.6,3.6,8.6,0.42200000000000004,0.8,2.1,0.368,2.8,6.5,0.44,0.46799999999999997,2.1,2.9,0.726,0.8,3.8,4.5,2.0,0.7,0.4,1.0,2.3,10.1,2000,5.2,0.127
2867,Hedo Turkoglu,2002-03,23.0,SAC,NBA,SF,67.0,11.0,17.5,2.5,5.8,0.42200000000000004,0.4,1.2,0.37200000000000005,2.0,4.7,0.435,0.45899999999999996,1.3,1.6,0.8,0.5,2.3,2.8,1.3,0.4,0.2,0.7,1.9,6.7,2000,2.6,0.105
2867,Hedo Turkoglu,2003-04,24.0,SAS,NBA,SF,80.0,44.0,25.9,3.3,8.1,0.406,1.3,3.0,0.419,2.0,5.1,0.39899999999999997,0.484,1.4,2.0,0.708,0.7,3.8,4.5,1.9,1.0,0.4,1.2,2.1,9.2,2000,6.7,0.155
2867,Hedo Turkoglu,2004-05,25.0,ORL,NBA,SF,67.0,11.0,26.2,4.9,11.7,0.419,1.4,3.7,0.38,3.5,8.0,0.43799999999999994,0.479,2.8,3.4,0.836,0.9,2.6,3.5,2.3,0.6,0.3,1.8,2.1,14.0,2000,3.4,0.092
2867,Hedo Turkoglu,2005-06,26.0,ORL,NBA,SF,78.0,59.0,33.5,5.1,11.2,0.45399999999999996,1.5,3.6,0.40299999999999997,3.6,7.6,0.478,0.519,3.3,3.8,0.861,0.9,3.4,4.3,2.8,0.9,0.3,1.7,3.0,14.9,2000,7.6,0.14
2867,Hedo Turkoglu,2006-07,27.0,ORL,NBA,SF,73.0,73.0,31.1,4.7,11.3,0.419,1.5,3.8,0.38799999999999996,3.2,7.4,0.435,0.485,2.3,3.0,0.7809999999999999,0.8,3.2,4.0,3.2,1.0,0.2,2.0,3.0,13.3,2000,4.9,0.105
2867,Hedo Turkoglu,2007-08,28.0,ORL,NBA,SF,82.0,82.0,36.9,6.8,14.9,0.456,2.0,5.1,0.4,4.8,9.8,0.485,0.524,4.0,4.8,0.8290000000000001,1.0,4.7,5.7,5.0,0.9,0.3,3.0,3.0,19.5,2000,9.0,0.14300000000000002
2867,Hedo Turkoglu,2008-09,29.0,ORL,NBA,SF,77.0,77.0,36.6,5.5,13.3,0.413,1.7,4.9,0.35600000000000004,3.8,8.4,0.445,0.478,4.1,5.1,0.807,0.6,4.7,5.3,4.9,0.8,0.2,2.6,2.8,16.8,2000,7.3,0.125
2867,Hedo Turkoglu,2009-10,30.0,TOR,NBA,SF,74.0,69.0,30.7,3.7,9.1,0.409,1.5,3.9,0.374,2.3,5.2,0.436,0.49,2.4,3.1,0.774,0.6,4.1,4.6,4.1,0.7,0.4,1.7,3.0,11.3,2000,3.4,0.071
2867,Hedo Turkoglu,2010-11,31.0,TOT,NBA,"PF,SF",81.0,72.0,31.4,4.0,8.9,0.446,1.6,3.8,0.41,2.4,5.1,0.473,0.534,1.3,1.9,0.679,0.6,3.8,4.4,4.2,0.9,0.4,1.6,3.0,10.8,2000,6.8,0.129
2867,Hedo Turkoglu,2011-12,32.0,ORL,NBA,SF,53.0,53.0,31.2,3.9,9.5,0.415,1.7,4.9,0.353,2.2,4.6,0.48,0.505,1.3,1.8,0.705,0.5,3.3,3.8,4.4,0.8,0.3,2.7,2.6,10.9,2000,2.1,0.06
2867,Hedo Turkoglu,2012-13,33.0,ORL,NBA,SF,11.0,1.0,17.2,1.3,4.8,0.264,0.1,2.2,0.042,1.2,2.6,0.44799999999999995,0.27399999999999997,0.3,0.5,0.5,0.4,2.0,2.4,2.1,0.6,0.1,1.1,1.0,2.9,2000,-0.5,-0.11599999999999999
2867,Hedo Turkoglu,2013-14,34.0,LAC,NBA,SF,38.0,0.0,10.3,1.1,2.9,0.385,0.6,1.3,0.44,0.5,1.6,0.33899999999999997,0.486,0.2,0.5,0.5,0.3,2.1,2.3,0.9,0.5,0.3,0.4,1.3,3.0,2000,0.8,0.095
2867,Hedo Turkoglu,2014-15,35.0,LAC,NBA,SF,62.0,2.0,11.4,1.3,3.0,0.441,1.0,2.2,0.43200000000000005,0.4,0.8,0.469,0.601,0.1,0.2,0.545,0.1,1.5,1.6,0.6,0.3,0.1,0.5,1.1,3.7,2000,1.2,0.081
2868,Andre Turner,1986-87,22.0,BOS,NBA,PG,3.0,0.0,6.0,0.7,1.7,0.4,0.0,0.3,0.0,0.7,1.3,0.5,0.4,0.0,0.0,,0.3,0.3,0.7,0.3,0.0,0.0,1.7,0.3,1.3,1986,-0.1,-0.354
2868,Andre Turner,1987-88,23.0,HOU,NBA,PG,12.0,0.0,8.3,1.0,2.8,0.353,0.1,0.6,0.14300000000000002,0.9,2.3,0.40700000000000003,0.368,0.8,1.2,0.7140000000000001,0.3,0.3,0.7,1.9,0.6,0.1,1.0,1.1,2.9,1986,0.0,0.001
2868,Andre Turner,1988-89,24.0,MIL,NBA,PG,4.0,0.0,3.3,0.8,1.5,0.5,0.0,0.0,,0.8,1.5,0.5,0.5,0.0,0.0,,0.0,0.8,0.8,0.0,0.5,0.0,1.0,0.5,1.5,1986,-0.1,-0.257
2868,Andre Turner,1989-90,25.0,TOT,NBA,PG,11.0,0.0,10.5,1.0,3.5,0.289,0.0,0.2,0.0,1.0,3.3,0.306,0.289,0.4,0.4,1.0,0.4,0.4,0.7,2.1,0.7,0.0,1.1,0.5,2.4,1986,-0.3,-0.111
2868,Andre Turner,1990-91,26.0,PHI,NBA,PG,70.0,1.0,20.1,2.4,5.5,0.439,0.2,0.5,0.364,2.2,5.0,0.446,0.45399999999999996,0.9,1.2,0.736,0.5,1.7,2.2,4.4,0.9,0.0,1.4,1.8,5.9,1986,1.9,0.064
2868,Andre Turner,1991-92,27.0,WSB,NBA,PG,70.0,3.0,12.4,1.6,3.7,0.425,0.0,0.2,0.063,1.6,3.5,0.449,0.42700000000000005,0.9,1.1,0.792,0.2,1.0,1.3,2.5,0.8,0.0,1.2,0.8,4.1,1986,0.4,0.021
2869,Elston Turner,1981-82,22.0,DAL,NBA,SF,80.0,62.0,25.0,3.5,8.0,0.441,0.0,0.1,0.0,3.5,7.9,0.444,0.441,1.2,1.7,0.703,1.8,2.0,3.8,2.4,0.9,0.0,1.5,2.3,8.3,1981,1.4,0.033
2869,Elston Turner,1982-83,23.0,DAL,NBA,SF,59.0,16.0,14.9,1.6,4.0,0.40299999999999997,0.0,0.1,0.667,1.6,4.0,0.4,0.408,0.3,0.5,0.667,1.2,1.4,2.6,1.5,0.8,0.0,1.0,1.3,3.6,1981,0.1,0.006
2869,Elston Turner,1983-84,24.0,DAL,NBA,SF,47.0,1.0,11.4,1.1,3.2,0.36,0.0,0.2,0.111,1.1,3.0,0.376,0.363,0.6,0.7,0.8240000000000001,0.9,1.1,2.0,1.3,0.6,0.0,0.6,0.9,2.9,1981,0.3,0.028999999999999998
2869,Elston Turner,1984-85,25.0,DEN,NBA,SF,81.0,2.0,18.4,2.2,4.8,0.466,0.0,0.1,0.16699999999999998,2.2,4.7,0.47100000000000003,0.46799999999999997,0.6,0.8,0.785,1.1,1.6,2.7,2.0,1.2,0.1,0.9,1.9,5.1,1981,2.3,0.075
2869,Elston Turner,1985-86,26.0,DEN,NBA,SG,73.0,0.0,18.1,2.3,5.2,0.435,0.0,0.1,0.0,2.3,5.1,0.446,0.435,0.5,0.7,0.736,0.9,1.9,2.8,2.3,1.0,0.1,1.1,2.1,5.1,1981,1.3,0.047
2869,Elston Turner,1986-87,27.0,CHI,NBA,SF,70.0,4.0,13.4,1.6,3.6,0.444,0.0,0.1,0.125,1.6,3.5,0.455,0.446,0.3,0.4,0.742,0.5,1.2,1.6,1.5,0.4,0.1,0.4,1.4,3.5,1981,1.2,0.063
2869,Elston Turner,1987-88,28.0,CHI,NBA,SF,17.0,0.0,5.8,0.5,1.8,0.267,0.0,0.0,,0.5,1.8,0.267,0.267,0.1,0.1,0.5,0.5,0.1,0.6,0.5,0.5,0.0,0.6,0.3,1.0,1981,-0.2,-0.11699999999999999
2869,Elston Turner,1988-89,29.0,DEN,NBA,SF,78.0,12.0,22.4,1.9,4.5,0.428,0.0,0.1,0.28600000000000003,1.9,4.4,0.431,0.431,0.4,0.7,0.589,1.4,2.3,3.7,1.8,1.2,0.1,0.8,2.7,4.3,1981,2.1,0.055999999999999994
2870,Evan Turner,2010-11,22.0,PHI,NBA,SG,78.0,14.0,23.0,2.9,6.8,0.425,0.2,0.6,0.318,2.7,6.2,0.435,0.439,1.3,1.6,0.8079999999999999,0.5,3.4,3.9,2.0,0.6,0.2,1.0,1.8,7.2,2010,2.3,0.06
2870,Evan Turner,2011-12,23.0,PHI,NBA,SF,65.0,20.0,26.4,4.0,9.1,0.446,0.2,0.8,0.22399999999999998,3.9,8.3,0.466,0.455,1.1,1.7,0.6759999999999999,0.4,5.4,5.8,2.8,0.6,0.3,1.6,1.8,9.4,2010,2.4,0.068
2870,Evan Turner,2012-13,24.0,PHI,NBA,SF,82.0,82.0,35.3,5.4,12.8,0.419,0.7,1.9,0.365,4.7,10.9,0.428,0.446,1.9,2.5,0.74,0.7,5.6,6.3,4.3,0.9,0.2,2.3,2.4,13.3,2010,2.1,0.035
2870,Evan Turner,2013-14,25.0,TOT,NBA,SF,81.0,56.0,30.3,5.4,12.6,0.425,0.6,1.9,0.321,4.7,10.7,0.444,0.45,2.6,3.2,0.813,0.8,4.3,5.0,3.2,0.8,0.1,2.3,2.4,14.0,2010,1.4,0.027000000000000003
2870,Evan Turner,2014-15,26.0,BOS,NBA,SG,82.0,57.0,27.6,3.9,9.1,0.429,0.4,1.5,0.27699999999999997,3.5,7.6,0.45799999999999996,0.451,1.3,1.7,0.752,0.5,4.6,5.1,5.5,1.0,0.2,2.4,2.2,9.5,2010,2.5,0.054000000000000006
2870,Evan Turner,2015-16,27.0,BOS,NBA,SG,81.0,12.0,28.0,4.2,9.3,0.456,0.2,1.0,0.24100000000000002,4.0,8.3,0.48200000000000004,0.469,1.8,2.2,0.8270000000000001,0.6,4.3,4.9,4.4,1.0,0.3,2.1,1.7,10.5,2010,4.0,0.085
2870,Evan Turner,2016-17,28.0,POR,NBA,SF,65.0,12.0,25.5,3.6,8.5,0.426,0.5,1.8,0.263,3.1,6.7,0.47,0.45399999999999996,1.3,1.6,0.825,0.6,3.2,3.8,3.2,0.8,0.4,1.5,1.9,9.0,2010,1.2,0.035
2871,Henry Turner,1989-90,23.0,SAC,NBA,PF,36.0,1.0,8.8,1.6,3.4,0.475,0.0,0.1,0.0,1.6,3.3,0.48700000000000004,0.475,1.1,1.8,0.615,0.6,0.8,1.4,0.6,0.5,0.2,0.7,1.1,4.3,Undrafted,0.3,0.046
2871,Henry Turner,1994-95,28.0,SAC,NBA,PF,30.0,0.0,5.0,0.8,1.9,0.40399999999999997,0.1,0.2,0.4,0.7,1.7,0.40399999999999997,0.42100000000000004,0.7,1.2,0.5710000000000001,0.6,0.4,0.9,0.2,0.3,0.0,0.4,0.7,2.3,Undrafted,0.1,0.038
2872,Jeff Turner,1984-85,22.0,NJN,NBA,PF,72.0,36.0,19.8,2.4,5.2,0.45399999999999996,0.0,0.0,0.0,2.4,5.2,0.457,0.45399999999999996,1.1,1.3,0.8590000000000001,1.2,1.8,3.0,1.5,0.4,0.1,1.3,3.4,5.8,1984,1.2,0.04
